"b0cb23d8-8a71-4cde-a9fb-ce755fed34cc","Azure Host Storage","","","Onboarded","","","pilotfish","ultraclientsettings","ceg_azurecompute-datapath-prod","","","","","","",""
"b0cb23d8-8a71-4cde-a9fb-ce755fed34cc","Azure Host Storage","","","Onboarded","","","pilotfish","storageclientsettings","ceg_azurecompute-datapath-prod","","","","","","",""
"b0cb23d8-8a71-4cde-a9fb-ce755fed34cc","Azure Host Storage","","","Onboarded","","","pilotfish","datapath","ceg_azurecompute-datapath-prod","","","","","","",""
"b0cb23d8-8a71-4cde-a9fb-ce755fed34cc","Azure Host Storage","","","Onboarded","","","pilotfish","barberasvc","ceg_azurecompute-datapath-prod","","","","","","",""
"ec16e7ff-5346-48bf-9454-c46e4e952e50","Network Analytics - Network Watcher","","","Onboarded","","","pilotfish","netanalyticsnodeagent","ceg_azurenetwork-networking-prod-7","","","","","","",""
"ceccbf46-e9ab-431d-b496-fc2cf6fc2691","Compute Resource Provider","","","Onboarded","","","pilotfish","storageagent","ceg_azurestorage-storageagent-prod","","","","","","",""
"728f4f00-05c6-405b-8752-24303b1f6f60","NMagent","","","Onboarded","","","azdeployer","","","","","","","","",""
"2b718009-b46a-4f82-adc8-98240e6b92aa","Azure Host Agent","","","Onboarded","","","ev2","","","","","","","","",""
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Azure Log Analytics","","","Onboarded","","","ev2","","","","","","","","",""
"b6650569-6d2d-4278-8437-d10caff5b5c3","Network Watcher Traffic Analytics","","","Onboarded","","","ev2","","","","","","","","",""
"734379f9-2d2c-48d4-a52a-5c509f699de4","Xstore","","","Onboarded","","","ev2","","","","","","","","",""
"ec16e7ff-5346-48bf-9454-c46e4e952e50","Network Analytics - Network Watcher","","","Onboarded","","","ev2","","","","","","","","",""
"df36aee8-c644-400b-a0ab-fd0f1191211d","App Service (Web Apps)","","","Onboarded","","","ev2","","","","","","","","",""
"a7a7c4d7-03e5-4816-add0-30646ccee978","SQL Control Plane","","","Onboarded","","","ev2","","","","","","","","",""
"ceccbf46-e9ab-431d-b496-fc2cf6fc2691","Compute Resource Provider","","","Onboarded","","","ev2","","","","","","","","",""
"c0edbb80-092f-4922-bf40-329b47c827db","ExpressRoute","","","Onboarded","","","ev2","","","","","","","","",""
"12635b84-e6ce-4936-8131-f6289ba575a3","Azure Database for MySQL - Flexible Server","","","Onboarded","","","ev2","","","","","","","","",""
"ee451931-51c6-412d-9d36-0080ec654e0f","Service Bus","","","Onboarded","","","ev2","","","","","","","","",""
"6ba70dfa-ead9-4cc1-b894-049f8a17c22b","API Management","","","Onboarded","","","ev2","","","","","","","","",""
"c2c299e4-1a8f-4e90-9c0a-934e5ea8fc66","Azure Database for PostgreSQL - Flexible Server","","","Onboarded","","","ev2","","","","","","","","",""
"98336c43-f41c-488a-9aaf-f0cc10c101f4","Azure Direct Drive","","","Onboarded","","","ev2","","","","","","","","",""
"59fe8ab9-6707-4b3c-afb0-f5ed4214b531","Redis Cache","","","Onboarded","","","ev2","","","","","","","","",""
"2770ed7e-1f0d-4860-a258-8d8c0b53e695","CoreWAN","","","InProgress","","","ev2","","","","","","","","",""
"a8b22b9a-cc51-41a4-aeba-9b8cd8b7606b","SDN PubSub Service","","","Onboarded","","","azdeployer","","","","","","","","",""
"ace8d53f-889a-488c-9cc9-d31fb4bbc84a","Azure OSS Databases","","","Onboarded","","","other","","","","","","","","",""
"585671c0-021d-44f1-958b-33330863598b","PhynetDecomm2.0","10d1a19d-e484-4a94-90af-efc390f9b034","PhynetDecomm2.0","NotOnboarded","","","other","","","","","","","","",""
"7ecdbd40-fe6a-4d66-bb95-dab4ee9c8fce","Network Resource Provider","","","Onboarded","","","azdeployer","","","","","","","","",""
"747ecd40-6aca-49b4-be27-c894ba88f1c8","SQL Data Sync","","","InProgress","","","other","","","","","","","","",""
"f2169824-6eea-4b1e-a1cc-d4ec8b2eb3e1","CHIE Overlake-FW","","","InProgress","","","other","","","","","","","","",""
"d292201e-3a06-46e4-85e8-258e04a3921f","Azure Allocator","","","InProgress","","","other","","","","","","","","",""
"1f135dd2-c080-47d3-9191-54b25fc26650","Fabric Network Devices","","","InProgress","","","other","","","","","","","","",""
"49c39e84-285c-45e1-9008-ac6b217161e2","ScaleSet Platform and Solution","","","Onboarded","","","other","","","","","","","","",""
"0ddc420a-22da-4ab8-a65d-310d0b5b07ff","SWAN","","","Onboarded","","","other","","","","","","","","",""
"1f135dd2-c080-47d3-9191-54b25fc26650","Fabric Network Devices","","","InProgress","","","others","","","","","","","","",""
"0ddc420a-22da-4ab8-a65d-310d0b5b07ff","SWAN","","","Onboarded","","","others","","","","","","","","",""
"f2169824-6eea-4b1e-a1cc-d4ec8b2eb3e1","CHIE Overlake-FW","","","NotOnboarded","","","others","","","","","","","","",""
"d292201e-3a06-46e4-85e8-258e04a3921f","Azure Allocator","","","InProgress","","","others","","","","","","","","",""
"4e0b7fc3-3c5c-4f9a-95ea-e1e76af5061b","MDM","","","InProgress","","","others","","","","","","","","",""
"f76de4a1-629f-4651-9d76-1d7b56544f3c","Azure Data Factory","","","Onboarded","","","others","","","","","","","","",""
"7ed5e4cf-4097-43e9-be45-6e5739a3cfc6","Azure Service Manager","","","InProgress","","","others","AzSgard","","","","","","","",""
"90b3f8fb-6a44-4ae3-9705-01da5c4ab7d5","Azure Databricks","","","Onboarded","","","others","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"021d60de-795e-468a-953b-cb0067f8542e","Software Load Balancer","�","�","InProgress","�","�","others","","","�","�","�","�","�","�","�"
"f76c008d-ae81-472a-a6d6-e3f138049cc1","Azure Stream Analytics","�","�","Onboarded","�","�","others","","","�","�","�","�","�","�","�"
"2b06ab6e-6c04-4655-ad59-0d774334a973","LSG Overlake","","","Onboarded","","","pilotfish","baseimagem2008","cosine-lsg_overlake","","","","","","",""
"2b06ab6e-6c04-4655-ad59-0d774334a973","LSG Overlake","","","Onboarded","","","pilotfish","spm","cosine-lsg_overlake","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","hypervisorhotrestart","autopilot-hostos-prod-3","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","hostconfigmanager","ceg_aep_fundamentals-osconfigs","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","kernelhostagent","autopilot-hostos-prod","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","hostconfigmanager","autopilot-hostos-prod","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","pfclientdeploymentmaintenance","autopilot-hostos-prod","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","hostosmitigations","autopilot-hostos-prod","","","","","","",""
"032893b1-b9dd-4bb7-b523-7179b148fd24","servicemanager","","","Onboarded","","","pilotfish","syncautopilotdata","autopilot-autopilotclient-linux-overlake","","","","","","",""
"ce1a3070-3a01-460e-88c3-3db700db1848","Azure Core Quality Engineering","","","Onboarded","","","pilotfish","storageagent","ceg_azurestorage-storageagent-prod","","","","","","",""
"ce1a3070-3a01-460e-88c3-3db700db1848","Azure Core Quality Engineering","","","Onboarded","","","pilotfish","nmagent","autopilot-autopilotclient","","","","","","",""
"1ff361e9-fa69-4549-8b0f-65edfe5a8709","Host Networking","","","Onboarded","","","azdeployer","","","","","","","","",""
"7ed5e4cf-4097-43e9-be45-6e5739a3cfc6","Azure Service Manager","","","Onboarded","","","azdeployer","","","","","","","","",""
"1f135dd2-c080-47d3-9191-54b25fc26650","Fabric Network Devices","","","InProgress","","","others","","","","","","","","",""
"585671c0-021d-44f1-958b-33330863598b","Aznet NetAssist","","","NotOnboarded","","","pilotfish","","","","","","","","",""
"ee451931-51c6-412d-9d36-0080ec654e0f","Service Bus","","","Onboarded","","","ev2","","","","","","","","",""
"7aa639ee-6a8e-4e3d-a2de-cf767222d548","Windows Fabric","","","InProgress","","","azdeployer","","","","","","","","",""
"0ddc420a-22da-4ab8-a65d-310d0b5b07ff","SWAN","","","Onboarded","","","others","","","","","","","","",""
"f2169824-6eea-4b1e-a1cc-d4ec8b2eb3e1","CHIE Overlake-FW","","","NotOnboarded","","","others","","","","","","","","",""
"d292201e-3a06-46e4-85e8-258e04a3921f","Azure Allocator","","","InProgress","","","others","","","","","","","","",""
"4e0b7fc3-3c5c-4f9a-95ea-e1e76af5061b","MDM","","","InProgress","","","others","","","","","","","","",""
"f76de4a1-629f-4651-9d76-1d7b56544f3c","Azure Data Factory","","","Onboarded","","","ev2","","","","","","","","",""
"f76de4a1-629f-4651-9d76-1d7b56544f3c","Azure Data Factory","","","Onboarded","","","others","","","","","","","","",""
"7ed5e4cf-4097-43e9-be45-6e5739a3cfc6","Azure Service Manager","","","InProgress","","","azdeployer","","","","","","","","",""
"7ed5e4cf-4097-43e9-be45-6e5739a3cfc6","Azure Service Manager","","","InProgress","","","others","AzSgard","","","","","","","",""
"e977b40f-c627-41e8-86c3-5fb6b5711774","Logic Apps","","","InProgress","","","ev2","","","","","","","","",""
"724c33bf-1ab8-4691-adb1-0e61932919c2","Azure Cosmos DB","","","Onboarded","","","ev2","","","","","","","","","1"
"90b3f8fb-6a44-4ae3-9705-01da5c4ab7d5","Azure Databricks","","","Onboarded","","","others","","","","","","","","",""
"90b3f8fb-6a44-4ae3-9705-01da5c4ab7d5","Azure Databricks","","","Onboarded","","","ev2","","","","","","","","",""
"2afd6560-de89-4d95-b519-5dc4dc59273b","Backup VM Extensions and Host Service (In Development)","","","Onboarded","","","pilotfish","backuphostserver","","","","","","","",""
"728f4f00-05c6-405b-8752-24303b1f6f60","NMAgent","","","Onboarded","","","pilotfish","nmagent","","","","","","","",""
"728f4f00-05c6-405b-8752-24303b1f6f60","Azure virtual network and private Link","","","Onboarded","","","pilotfish","Azure virtual network and private Link","","","","","","","",""
"690cf0ba-9531-42fe-a7c3-e074ccb7ae64","RDOS","","","Onboarded","","","pilotfish","pfclientdeploymentmaintenance, hostconfigmanager","","","","","","","",""
"021d60de-795e-468a-953b-cb0067f8542e","Software Load Balancer","","","InProgress","","","others","","","","","","","","",""
"1c8cf898-4330-454e-9786-81e2d22342f0","Ready to Deploy Platform","","","DataOnly","","","ev2","","","","","","","","","1"
"f1d1800e-d38e-41f2-b63c-72d59ecaf9c0","Azure Kubernetes Service","","","DataOnly","","","ev2","","","","","","","","","1"
"f76c008d-ae81-472a-a6d6-e3f138049cc1","Azure Stream Analytics","","","Onboarded","","","ev2","","","","","","","","",""
"f76c008d-ae81-472a-a6d6-e3f138049cc1","Azure Stream Analytics","","","Onboarded","","","others","","","","","","","","",""
"75828e43-32ec-42ff-9c45-c2220adda219","SQL DB Prod Clusters","","","Onboarded","","","ev2","","","","","","","","","1"
"d050b850-445a-4d54-9e47-42c76c0d0350","Azure Resource Manager","","","InProgress","","","EV2","","","","","","","","",""
"3ea2af60-b47c-4c40-9a7a-f9e22142f5ff","Azure Dedicated NW","","","Onboarded","","","azdeployer","","","","","","","","",""
"eb550a80-db18-4b87-9e7e-f2e284ef9f51","Azure NetApp Files Network","","","Onboarded","","","Pilotfish","CEG_AzureDedicated-OvlApplianceRotterdam-VE","","","","","","","",""
"eb550a80-db18-4b87-9e7e-f2e284ef9f51","Azure NetApp Files Network","","","Onboarded","","","Pilotfish","CEG_AzureDedicated-OvlApplianceRotterdamBgpSpeaker-VE ","","","","","","","",""
"8d05d9ca-054e-46a9-b16a-f3e4a8d2bfdc","Azure NetApp Files","","","Onboarded","","","Ev2","","","","","","","","",""
"b52a94e4-2a42-42b3-897a-44f0818b394b","AzDev-Team Foundation Service","","","Onboarded","","","AzDev-Team Foundation Service","","","","","","","","",""
"fb10185a-465d-42cd-b339-7d0d9331c340","Backup (MAB)","","","Onboarded","","","Ev2","","","","","","","","",""
"5d0f2841-795b-49c6-9ab1-c2195fc9a4ea","Azure Site Recovery","","","Onboarded","","","Ev2","","","","","","","","",""
"95028b6a-341d-461d-bffd-f83b7eddf59f","Application Gateway","","","Onboarded","","","Ev2","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"f7ab95c7-7c6a-4b5b-942f-978593199e55","Geneva Monitoring Agent","","","","","","pilotfish","genevamdsdmgr","ceg_azurepie-pie-soc-impactless","","","","","","",""
"f7ab95c7-7c6a-4b5b-942f-978593199e55","Geneva Monitoring Agent","","","","","","pilotfish","genevatelegraf","ceg_azurepie-pie-soc-impactless","","","","","","",""
"f7ab95c7-7c6a-4b5b-942f-978593199e55","Geneva Monitoring Agent","","","","","","pilotfish","genevamdsdfluentbit","ceg_azurepie-pie-soc-impactless","","","","","","",""
